Temperature_min,Temperature_max,WindSpeedAt3am,WindSpeedAt10am,WindSpeedAt6pm,HumidityLevelAt10am,HumidityAt6pm,PressureAt10am,PressureAt6pm,TemperatureAt10am,TemperatureAt6pm,WillRainTomorrow?
21.6,28,27,15,18,83,73,1029.4,1022.4,25,35.8,Yes
19.3,23.2,40,27,16,84,66,1038.9,1032.2,27.4,33.1,Yes
23.4,26.3,22,16,15,109,71,1026.9,1024.8,21.6,29.7,Yes
35,34.9,35,25,26,88,75,1012.6,1011.4,36,45.3,Yes
25.2,27.9,37,14,15,74,45,1032.2,1028.4,24.9,39.7,No
17.5,13.3,36,3,23,96,71,1031,1026.7,21.3,26,Yes
19,19.3,16,2,12,108,86,1032.5,1034.8,14.7,23,No
41.4,40.5,48,14,34,48,60,1016,1011.8,47.9,46.7,No
21.3,25.6,22,14,15,83,80,1019,1012.1,20.6,30.6,Yes
17.3,17.2,38,22,21,102,91,1028.2,1027.1,24.4,19.1,No
34.1,32.6,50,23,31,77,23,1008.6,1006.8,37.6,39.7,No
23.7,24.3,58,17,41,81,49,1017.2,1019.7,29.1,34.1,Yes
32.4,29.2,50,16,20,103,95,1040.2,1034.8,29.5,32.9,Yes
36.8,33.7,51,13,15,107,98,1020.4,1014,38.9,41,Yes
21.6,21,40,14,25,74,52,1015.3,1013.9,22.8,34.6,No
31.4,39.2,48,24,22,71,39,1023.4,1020.7,36.6,48.4,No
17.2,17.3,33,14,23,102,83,1013.9,1009,20,27.6,Yes
18.4,22.3,17,7,11,110,60,1036.1,1040.3,19.2,34.8,No
18,23.9,48,12,26,55,48,1021.5,1024.1,31.4,33.1,No
20.4,33.1,41,12,26,38,25,1011.6,1011.8,34.7,35.8,No
31.2,35.4,39,25,15,78,48,1019.2,1017.4,34,38.1,No
23.7,24,56,20,29,103,71,1013.9,1016,30,25.8,Yes
29.8,36.5,50,26,21,51,28,1026.5,1026.4,33.7,40.2,No
40.6,46.4,56,20,10,52,34,1019.4,1019.4,45.1,52.6,No
19.8,35.9,24,4,13,78,44,1036.5,1028.9,34.4,40,No
39.7,34.2,67,13,22,89,67,1028.2,1019.7,38,37.1,Yes
18.7,23.6,32,14,13,100,104,1018.7,1016.8,21.9,27.1,Yes
19.6,31.6,71,8,37,107,50,1009.8,1011.8,25.3,31,No
15.1,18.6,20,9,14,85,69,1031.8,1025.3,20.8,24.2,Yes
25.7,28,54,28,37,67,55,1024.2,1026.2,33.4,30.5,No
21.6,28,27,15,18,83,73,1029.4,1022.4,25,35.8,Yes
28.4,24.2,49,16,14,96,66,1025.8,1020.1,26.7,29.6,No
23.3,27.3,33,14,25,76,54,1032.4,1022.8,28.5,35.7,No
22.9,26.2,32,13,7,85,62,1035,1036.6,27.6,37.6,No
35.8,25.6,57,9,21,67,101,1020.2,1013.1,31.3,27.1,Yes
23.4,17.2,52,18,24,87,68,1030.2,1027,19.9,25.4,No
24.9,34.9,80,15,17,80,35,1019.3,1008.9,27.3,44.4,Yes
37.8,38.1,56,16,16,91,63,1020.7,1018.4,42.3,42.9,Yes
27.8,20,43,15,20,102,104,1022,1024.8,30.9,19.5,Yes
32.4,25.5,65,21,25,70,103,1020.2,1008.4,32.4,25.2,Yes
30.7,37.9,38,22,15,53,24,1025.4,1028.5,36.6,48,No
27.1,31.9,40,13,26,71,42,1031,1030.4,28.7,35.7,No
19.4,27,23,16,9,103,64,1046.6,1037.2,18.6,28.4,No
15.2,29.1,34,16,13,85,45,1029.5,1023.5,30.4,38.6,No
14.9,24,38,8,24,103,63,1031.2,1026.9,20,30.4,Yes
21.9,24.6,44,16,23,62,37,1027.2,1023.2,29.1,32.1,No
15.5,27.7,27,12,23,83,65,1036.9,1032.1,19.9,35.3,No
21.5,31.1,28,2,15,73,45,1025.3,1021.4,28.4,44.8,No
28,35,43,11,32,79,41,1018.3,1015.1,32.8,41.1,No
38.3,38.2,41,30,23,60,36,1024.3,1022.8,40.3,44,No
26.7,43.1,37,22,22,41,28,1023.4,1019,44.8,43.8,No
16.9,18.8,36,21,15,105,103,1016.4,1010.4,22,25.5,Yes
13.3,18.5,32,26,21,62,54,1031,1023.2,31.6,25.3,Yes
34.4,33.8,33,10,19,102,68,1019.6,1017.7,38.3,43.4,Yes
32.9,45.4,73,16,27,56,35,1011.7,1009.4,45.6,53.5,Yes
13.2,19.8,48,8,19,99,94,1024.1,1018.9,16.5,27,Yes
26.3,32.3,70,32,30,48,66,1002.8,1006.6,38.2,33.3,Yes
26,33.1,56,12,9,75,81,1011.6,1014.7,32.1,39.6,Yes
34.3,46.3,61,24,13,54,24,1011.9,1015.4,47.2,51.2,Yes
25.7,23.6,28,21,16,102,108,1020.2,1012.5,32.5,31.3,Yes
23.8,45.1,71,7,29,73,32,1025.7,1014,38.4,45.1,Yes
18.7,21.2,34,21,18,99,77,1032.5,1030.5,25.2,20.9,No
40.4,42.1,36,26,27,55,32,1023.9,1022.2,40.7,50.8,No
17.8,26.2,52,14,28,91,64,1032,1021.9,26.8,32.3,Yes
24.5,29.5,72,14,44,96,46,1012.9,1014.2,31.9,28.6,No
32.1,43.5,54,10,10,76,84,1022.6,1019.1,40.1,41,Yes
34.1,42.3,42,18,12,68,43,1026.6,1021.5,38.8,51,No
23.1,36.5,46,18,24,63,31,1028.5,1022.4,35.9,39.9,No
21.2,29,33,10,25,61,51,1031.3,1031,30.9,30.3,No
19.1,21.3,42,20,23,78,68,1026.9,1021.8,21.4,25.2,No
12.9,27.7,23,4,16,91,45,1021.6,1019.1,26.7,34.1,No
13.8,22,45,20,28,81,59,1025,1025.5,22.5,31.6,No
15.8,24.3,28,19,14,91,51,1032,1023.4,25.2,32,No
23.6,17.6,31,19,19,85,92,1023.9,1017.5,26.6,24.5,Yes
33.2,29.7,31,21,28,83,79,1032.3,1026,35.6,33.2,Yes
18.4,23.4,58,20,26,67,61,1021.6,1010.9,23.8,34.7,Yes
22.7,38.1,38,15,23,61,41,1026.6,1026.7,28.8,43.2,Yes
30.6,42.1,42,20,16,61,35,1018.5,1016.3,40.6,42.2,No
22.1,29.2,31,15,15,25,21,1023.9,1020.9,28.8,34.1,No
23,35.8,38,16,9,90,51,1025.8,1015.5,29.8,46.5,Yes
33.9,28.7,27,8,11,100,70,1030.2,1027.2,33.3,41.6,Yes
26.4,34,24,8,15,83,50,1029.2,1020.8,30.6,42.7,Yes
22.9,29.5,28,5,21,107,56,1037.3,1028.5,25.4,35.7,No
25,33.7,64,23,41,103,60,1016.6,1008.2,32.1,39.8,Yes
31.1,33.9,67,21,33,65,84,1015.1,1014,39.4,44.8,Yes
12.8,14,37,14,11,92,89,1009.9,1015,26.7,26.3,Yes
23.3,27.8,31,16,25,81,62,1032.3,1025.6,24.1,38,Yes
31.3,43.8,84,19,22,68,32,1022.5,1021.5,37.8,49,Yes
20.1,24,35,4,20,56,43,1026.8,1020.1,32,33,No
33.9,44.7,91,26,40,67,90,1023.3,1021.8,43.2,37.6,Yes
33.9,32.2,31,2,8,102,108,1017.5,1016.4,31.9,39.7,Yes
34,47.2,45,19,34,30,24,1015.9,1010.2,43.1,56.9,No
29.4,29.2,24,6,17,108,63,1028.3,1026.9,26.1,42.3,Yes
27.4,22.9,48,26,15,97,97,1025.8,1026.3,33.1,30.1,Yes
22.3,33.1,25,15,24,73,40,1023.7,1017.1,29,41.7,No
22.1,27.5,26,13,18,110,71,1027,1022.7,29.9,39.9,No
25.8,46.6,40,6,17,77,30,1025.6,1021.2,42.9,55.3,No
28.8,33.2,40,19,19,59,32,1029.9,1025,37.9,39.5,No
33.1,27.9,36,2,33,105,95,1021.2,1017.5,33.2,34.5,Yes
32.5,48.6,63,16,12,48,15,1021,1022.4,43.6,57.2,No
28.6,29.5,36,8,13,73,52,1022.3,1018.6,31.8,36,Yes
12.4,25.9,28,2,8,110,47,1031.5,1024.4,24.2,29.5,No
40.9,50.7,43,16,12,66,40,1012.6,1005.9,48.1,49.4,Yes
24.1,33.6,36,16,22,70,53,1034.2,1030,37.9,33.1,No
20.7,24.9,30,19,20,73,70,1016,1020.6,20.9,33.1,No
37,38,39,6,20,53,30,1020.4,1010.5,42.1,43.7,No
31.8,43.8,62,17,13,52,13,1021.1,1017.9,39.2,49.9,No
21,24.8,26,6,14,107,80,1032.4,1031.1,27,34,Yes
21.5,25.3,63,12,20,100,102,1021.8,1015.9,24.2,23,Yes
20.1,24.8,38,2,16,102,68,1027.6,1030.8,23,31,No
26.5,34.4,46,12,27,73,65,1030.7,1025.5,36.5,44,No
37.5,47.9,62,13,39,47,18,1018.2,1015.1,48.3,55.1,No
33.9,38.9,37,13,21,52,21,1021.7,1018.9,37.1,44.7,No
23.5,29.9,57,28,21,59,29,1018.2,1015,33,33.3,No
21.6,34.6,26,15,18,82,59,1032.1,1029.3,32.2,38.3,No
30.8,30.7,28,16,10,74,63,1035.5,1028.7,32.2,38.3,No
15.6,30.9,46,13,25,54,38,1024.1,1022.9,35.3,34.1,No
33.4,34.5,40,7,32,87,70,1021.6,1025.5,33.4,32.8,No
29,35.4,40,16,29,70,65,1021.4,1018.2,33.9,36.3,Yes
23.7,24,56,20,29,103,71,1013.9,1016,30,25.8,Yes
32.9,45.4,73,16,27,56,35,1011.7,1009.4,45.6,53.5,Yes
20,24,32,3,22,102,70,1033.8,1024.6,21.6,37.3,No
24.7,20.8,63,39,37,106,75,1006.1,1013.3,32.4,32.1,Yes
29.2,34.3,70,9,24,94,73,1018.4,1013,37.7,38.8,Yes
26.8,41.6,76,6,23,102,39,1014.3,1008.3,36.6,52.7,Yes
29.1,31.4,43,29,23,68,47,1020.9,1020.3,29.6,35.2,No
25.2,24.5,39,17,31,89,45,1026.6,1026.1,23.9,32.8,Yes
23.6,27.5,29,7,21,87,46,1030.7,1024.2,25.8,38.1,No
24.2,34.2,36,16,15,89,61,1030.7,1027,30.1,38.5,Yes
30.4,38.6,35,13,19,79,49,1027.7,1024.3,30.8,37.9,No
33.3,35.2,33,19,13,74,39,1027.7,1024,35.4,38.4,No
36.2,40.4,34,10,20,88,61,1017,1018.6,44.9,53.2,No
22.9,22.6,68,28,29,48,60,1018.3,1013.3,25.1,36.5,Yes
19.7,26.7,82,32,33,71,48,1024.2,1008.1,30.3,29.2,No
22.2,18.7,35,20,16,99,76,1033,1029.1,22.8,23,Yes
23.6,22.5,49,6,25,105,55,1028.1,1021.4,17.1,35.3,No
25.1,32.5,33,6,10,71,39,1020.3,1017.7,33.9,38.1,No
21.5,40.5,26,15,10,57,22,1020.5,1018.6,36.4,49.6,No
20,22.6,61,30,35,46,44,1023.8,1021.6,27.5,26.9,No
34.1,42.3,93,10,33,69,39,1010.7,1004.2,37.5,47.1,Yes
33.9,28.7,27,8,11,100,70,1030.2,1027.2,33.3,41.6,Yes
22.9,21,35,16,19,101,82,1014.6,1008.8,18.5,23.1,Yes
26,30.1,32,16,11,66,50,1035.5,1031.1,29.1,35.7,No
20.9,20.4,23,12,8,102,77,1042.8,1035.5,20.5,21,No
36.8,33.4,69,18,17,97,104,1018.6,1012.8,38.5,33.9,Yes
19.6,26.5,45,36,30,53,46,1027.6,1025.9,33.7,35.1,No
17.9,25.2,63,28,30,54,48,1040,1035.4,32.1,30.8,No
35.2,28,32,9,25,96,60,1010.2,1015.3,33,38.4,Yes
27.4,22.9,48,26,15,97,97,1025.8,1026.3,33.1,30.1,Yes
27.8,31.5,43,11,23,84,38,1023.9,1019.6,24.8,34,Yes
31.6,35.8,49,8,32,88,57,1023.8,1021.9,38.1,47.6,Yes
35.6,43.5,36,10,13,36,21,1008.9,1012.1,41.5,46.4,No
14.6,20.7,43,18,12,64,44,1033.9,1026.6,25.7,24.6,No
20.5,29.3,40,8,21,59,72,1013.3,1011.7,27.3,26.6,Yes
31.9,31.4,37,6,27,96,77,1028.3,1023.5,38.2,40.3,No
19.7,23.5,27,9,20,88,61,1030.3,1032.7,25,25.3,No
37.7,32.2,55,29,35,58,30,1014.8,1010.2,40.6,36.1,Yes
25.7,34.6,31,25,16,49,35,1022.3,1017.5,30.8,45.2,No
24.6,36.4,47,11,13,86,80,1025.2,1023.4,31.5,32.3,Yes
28.8,34.6,41,23,13,39,30,1031.6,1021.1,30.6,40.8,No
33.7,37.5,53,18,14,106,66,1010.7,1010.2,34.6,45.2,Yes
30,39.5,37,7,20,70,38,1029.3,1019.2,34.2,40.5,No
17.4,24,22,10,13,82,52,1035.7,1026.3,21.2,23.3,No
23.9,28,40,25,13,57,37,1013.5,1013.2,27.2,35.3,No
17.5,26.7,18,10,9,105,48,1033.4,1028.1,23.6,36.1,No
10.2,21.1,35,19,19,100,63,1021,1012.6,17.8,30.9,Yes
18.9,24.1,69,30,29,72,56,1007.1,1006,31.2,32.4,Yes
25.4,42,38,20,23,16,14,1028.1,1024.4,45.2,51.5,No
27.4,24.1,51,19,25,60,37,1019.7,1021.1,26.8,32.2,No
15.1,21.6,19,5,17,104,60,1039,1037.8,18.7,22.9,No
16.6,25.6,38,8,27,74,57,1020.6,1025.1,30.4,38.7,No
30.6,40.7,63,16,30,81,69,1019.3,1018.2,33.8,47.3,Yes
18.4,23.4,58,20,26,67,61,1021.6,1010.9,23.8,34.7,Yes
39.7,34.2,67,13,22,89,67,1028.2,1019.7,38,37.1,Yes
19.9,18.9,35,11,11,102,100,1026.4,1018.8,26.3,26.4,Yes
36,38.4,37,10,20,63,41,1020.2,1017,41.3,44.7,No
21,27.4,32,9,23,83,52,1022.8,1020.2,29.8,29.7,Yes
29.9,35.2,53,16,27,81,58,1023.7,1017,34.7,44.3,Yes
22.6,20.6,50,16,29,88,76,1018.4,1015.8,27.4,24.1,Yes
12.9,16.6,23,9,13,105,73,1033.5,1028.1,24.3,27.1,No
10.8,22.9,23,16,11,109,49,1033.3,1035.6,13,29.2,No
27.7,36.4,38,24,8,57,39,1033.1,1031.9,31.7,45.3,No
26.4,39.1,40,11,29,90,61,1024.4,1021.4,39.3,45.7,No
29.8,33.9,66,26,25,56,59,1018.7,1008.3,35.1,41.9,Yes
39.5,42.4,43,24,30,67,73,1017,1018.5,41.2,32.8,Yes
17.7,26.5,26,11,10,83,47,1029.8,1029.7,21.9,39,No
14.5,23.9,42,14,23,48,38,1029.4,1024.7,21.8,25.5,No
30.2,35.1,30,18,12,62,39,1026.2,1019.8,30,45.3,No
13.4,22.8,30,4,20,91,77,1044,1035.5,21.3,29.5,No
37,37.8,40,5,15,94,54,1023.4,1015.9,37.8,46.8,Yes
32.9,32.1,35,13,15,77,39,1016,1019.3,30.8,42.8,No
16.2,20,50,19,27,87,73,1021.4,1008.9,27.9,31.7,Yes
15.3,23.8,44,13,27,110,38,1012.5,1009.7,20.7,33.5,No
22,25.5,61,16,21,64,55,1017,1019.6,22.9,27.2,No
37.7,32.1,49,12,13,102,80,1014.5,1010.2,39.6,37.6,Yes
35.2,32.3,47,23,35,63,31,1012.9,1018.8,37.4,36.8,No
28.6,24.2,46,9,6,80,88,1010.9,1007.4,26.9,34.1,Yes
34.7,35.2,33,15,27,77,67,1024.1,1024.1,38.6,43.4,No
15.8,25.3,42,17,21,74,56,1024.3,1031.8,21.7,33.3,No
33.9,39.5,42,33,17,58,24,1017.5,1014.7,33.5,46.3,No
18.4,14.8,38,23,21,106,98,1020.6,1021.1,24.7,17.4,Yes
20.8,31.6,65,6,9,91,72,1014.7,1013.5,24.2,28.7,No
20.3,22.1,20,7,11,109,62,1041.6,1030.7,22.9,26.8,No
27,37.1,26,11,25,97,66,1028.1,1024.2,29.3,44,No
10.9,22,22,8,16,101,53,1030.8,1029.3,14.8,29,No
27.3,30.6,43,14,31,72,46,1024.2,1019.6,34.1,35.5,Yes
30,36.1,35,14,21,40,29,1019.1,1020.2,33.9,47.4,No
33.8,43.5,73,27,35,73,42,1014.6,1015.7,36.1,48,Yes
35.5,39.7,89,11,22,83,49,1019,1010.5,39.2,47.9,Yes
26,38.7,33,6,20,67,30,1033.5,1026.2,34.9,45.2,No
35.3,36.5,53,22,13,93,71,1021.9,1015.7,32.7,42.4,Yes
23,23.6,18,7,17,106,74,1026,1019.1,26.2,36.2,No
25.4,41.2,43,8,26,65,35,1011,1011.2,39.9,49.8,No
30.2,40.1,43,8,29,79,37,1023.5,1020,35.2,48.5,No
32.7,43.8,39,13,28,79,45,1024.1,1025.1,39.3,43.6,No
38.7,36.2,32,12,20,84,69,1025.3,1024,34.6,43.6,No
35.8,39.9,29,22,12,71,41,1023.3,1017.9,40.7,44.4,No
34.7,28.9,36,18,17,76,70,1022.2,1020.6,31.8,33.6,Yes
25.1,27.6,24,12,20,90,86,1016.6,1018,33.7,37.3,Yes
18.1,31.5,37,7,25,61,44,1022.1,1017.3,31,35.6,Yes
16.8,32,52,4,23,100,63,1019,1014.3,24.2,40.4,Yes
19.9,18.9,35,11,11,102,100,1026.4,1018.8,26.3,26.4,Yes
35.7,42.4,31,19,20,78,34,1021,1020.6,35,49.4,No
18.4,31.3,19,10,8,108,41,1034.9,1026.4,26.6,38.6,No
27.4,26,59,22,39,55,41,1020.2,1011.3,27.9,30,No
32,31,36,25,20,61,51,1028.6,1024.2,32.2,39.6,No
25.8,22.9,73,36,51,101,59,1007.3,1008,27.7,33,Yes
21.4,22.6,28,9,23,105,107,1024.7,1021.8,23.4,31.5,Yes
27.3,29.1,21,15,11,107,80,1031.6,1029.2,28.9,35.6,Yes
26.4,28.2,51,18,36,67,59,1015.9,1019.1,34.9,34.2,No
19.6,23.2,42,24,6,76,44,1022.9,1017.1,26.7,32.2,Yes
34.5,31.1,21,9,8,107,96,1026.8,1023.1,30.9,34.7,Yes
25,33.7,64,23,41,103,60,1016.6,1008.2,32.1,39.8,Yes
23.1,45.5,33,2,11,76,36,1010.3,1003.8,38.1,42.1,Yes
30.6,38.3,71,22,32,20,13,1025.4,1018,44.2,42.1,No
29.3,35.4,38,17,16,98,52,1030.9,1029,32,41.8,No
20.4,26,64,17,22,76,61,1008.8,1001.3,25,37.4,Yes
19.9,18.9,35,11,11,102,100,1026.4,1018.8,26.3,26.4,Yes
28.6,23.8,49,23,20,109,104,1030,1021.1,32.5,23.4,Yes
21.3,28.5,26,16,16,91,45,1032.1,1024.9,27,33.1,No
18.6,21.3,32,12,19,79,50,1026.7,1026.5,17.9,36.2,No
20.2,18,33,19,17,103,77,1022.4,1024.5,20.4,23.4,Yes
33.1,33.6,38,23,20,45,29,1012.6,1010.6,37.1,43,No
38.4,44,102,32,57,69,41,1013.3,999.8,37.1,53.1,Yes
22.9,32.4,28,18,25,51,31,1018,1021.9,36,37.2,No
23.3,28.4,42,23,23,74,50,1029.4,1028.5,21.2,28.8,Yes
18.9,28.6,31,11,20,109,71,1031.7,1032.8,29.1,32.8,No
28.4,31.5,41,22,31,61,57,1019.4,1015.9,35.1,32.8,No
32.6,36,69,15,26,63,36,1011.8,1014.5,31.7,46.8,Yes
21.7,18.6,33,17,11,110,93,1020.2,1024.7,26.5,19.2,Yes
21.5,28.8,63,19,29,57,41,1024.9,1021.9,23.8,37.7,Yes
35,35.7,52,27,25,71,62,1021.4,1022.5,39.2,44.8,Yes
24.7,36.7,60,17,21,57,37,1016.3,1018.7,32.5,38.6,No
29.4,22.9,39,19,19,88,96,1031.7,1032.2,31.9,29.4,Yes
28.1,30.5,64,25,27,79,73,1023.1,1015.7,31.1,30.1,Yes
24.7,31.7,41,13,31,57,41,1030.6,1027.4,27.5,40.8,No
32.1,28.7,40,11,4,106,103,1026.3,1024.2,31.6,35.5,Yes
38.1,37,50,10,28,93,59,1016.3,1014.7,31.6,44.8,Yes
12,20.3,31,7,9,101,58,1029.4,1034.3,18.3,30.3,No
23,38.5,40,15,13,77,34,1026,1015.3,40.9,48.6,No
25.7,31.2,40,6,16,86,50,1031.7,1025.7,26.3,34.7,No
28.1,35.1,34,15,24,101,66,1026.2,1025.1,32.9,42.7,Yes
17.2,16.1,30,8,12,98,99,1019.3,1015.8,22.1,23.6,Yes
32.4,29.2,50,16,20,103,95,1040.2,1034.8,29.5,32.9,Yes
27.3,22.9,52,28,21,97,82,1018.1,1015.7,25.4,29.6,No
40.6,45.1,46,14,40,96,80,1002.5,1003.9,39.9,45.9,No
26.5,28.3,31,21,19,71,58,1027.7,1021.9,30.4,33.9,No
25.9,25.3,29,15,18,104,110,1016.7,1016.6,30.3,33,Yes
22.6,20.6,50,16,29,88,76,1018.4,1015.8,27.4,24.1,Yes
23.2,28,36,19,11,61,41,1026.4,1023.7,34.1,38.5,No
18.8,20.3,15,8,15,106,83,1035,1030.4,20.7,21.6,No
18.4,27.2,23,9,8,85,38,1021.4,1014.4,29,38.7,No
31.4,35.2,48,23,22,49,66,1020,1018,35.1,39.5,Yes
7.2,19.5,32,15,15,97,58,1043.9,1042.6,18.2,27,No
21,24.8,26,6,14,107,80,1032.4,1031.1,27,34,Yes
23.5,22.5,53,19,35,100,79,1030.3,1033.4,28.4,34.4,Yes
20.6,23.7,28,6,17,70,44,1027.1,1029.8,29.4,33.3,No
26.9,34.1,62,4,22,67,34,1020.9,1017.5,30.9,39.8,No
21.8,30.9,33,13,19,85,45,1030.3,1020.9,25.6,43.2,No
25.8,27.5,39,11,27,102,74,1034.9,1030.9,30.9,38,Yes
31.4,33.6,41,29,23,42,53,1022.8,1025.5,34.1,41.4,No
20.6,29.4,33,20,18,62,34,1025.8,1020.6,27.2,41.9,Yes
22.8,23.3,36,18,20,94,85,1033.3,1029.2,25.8,32.9,Yes
19.3,25.4,26,22,19,89,76,1038,1035.1,30.8,31.3,Yes
30.5,31.8,34,8,19,65,57,1026.8,1023.3,35.3,39.6,No
19.4,25.4,40,14,24,93,66,1030.1,1019.5,19.3,31.2,No
22,17.2,32,14,20,98,78,1025.6,1027,17.9,20.9,Yes
34,27.8,24,18,18,89,83,1025.4,1022.1,34.3,35.3,Yes
36.8,33.9,39,16,15,98,54,1024.2,1025.5,38.2,45.7,Yes
41,50.3,54,25,34,36,27,1007.7,1007.3,40.7,51.8,No
17.4,30.4,35,9,12,44,27,1026.2,1023.6,27.5,34.7,No
36.4,37.1,107,15,23,102,53,1026.8,1014.9,39,47.4,Yes
42.1,48.4,47,21,15,60,30,1011,1010.5,41.2,51.8,No
36.1,32,42,26,21,52,102,1010.7,1008.9,43.1,33.5,Yes
18.5,21.3,39,7,21,90,59,1026.9,1018.5,16.1,35.9,Yes
33,32,45,16,23,105,66,1015.7,1014.7,35.4,40.8,Yes
21,21.9,48,10,24,104,68,1026.4,1023.1,21.9,25.9,No
36.1,40.1,44,12,25,73,23,1015.4,1011.9,32.7,52.3,Yes
20.8,23.6,20,8,4,71,39,1031.5,1024.8,28.2,28.9,No
17.3,24,9,8,11,104,105,1027.5,1024,21.5,27.8,Yes
17.4,20.3,77,23,27,95,64,1017.2,1014.3,19.4,26.7,Yes
30.4,26,33,18,22,97,98,1020.2,1010.9,29.4,29.4,Yes
13,20,28,10,20,104,71,1032,1022.5,21.2,21.2,No
29.3,40.5,47,17,22,58,25,1023,1021,38.3,52.3,No
13.2,21.3,34,8,16,82,49,1028.5,1027,22.7,25.8,No
16.2,24,23,6,14,89,53,1040.6,1035,18.5,23.8,No
33.6,33.1,30,8,22,77,61,1028.2,1018.1,40.1,42.8,Yes
34.9,37.5,38,9,23,92,53,1031.1,1027.6,34.1,42.2,No
26.8,41.1,55,6,7,82,53,1019,1017.1,33.8,40.8,Yes
21,24.8,26,6,14,107,80,1032.4,1031.1,27,34,Yes
21.7,31.7,72,16,21,60,29,1017.4,1013.1,28.3,36.5,No
21.3,17.1,35,16,18,93,105,1029,1031.2,19.4,23.5,Yes
24.4,25.4,53,37,33,53,49,1037.1,1033.7,30.3,32.5,No
21,24.3,56,23,40,90,54,1014.9,1013.9,25.5,34.7,No
27.6,36,32,8,15,94,106,1025.1,1021.1,37.4,32,Yes
37.9,47.4,37,14,10,45,31,1019.7,1013.1,41.1,54.6,No
22.4,28.6,40,24,20,82,88,1023.2,1023.7,33.4,29.3,No
28.4,46.7,40,15,22,67,39,1014.9,1014.1,43.4,49.8,No
32.2,40.3,47,23,23,80,58,1020.9,1017.8,34.1,48.2,Yes
33.7,38.3,37,16,16,93,57,1020.4,1014.2,34,43.6,Yes
29.1,39.7,32,22,17,77,57,1027.5,1022,35.2,47.7,No
23.1,31.8,50,10,19,64,82,1024.6,1016,35.6,36.9,Yes
35.4,38.9,47,15,11,72,48,1015.2,1016.5,43.4,40.9,Yes
24.6,32.4,45,11,28,78,71,1023,1019.2,34.2,29.6,Yes
26.2,33.9,32,10,15,91,76,1017.8,1014.5,29.3,33.6,No
27.6,18.3,49,28,28,104,104,1021.6,1017.9,30.1,30.4,Yes
27.1,30.1,53,11,19,66,40,1033.7,1023.6,33.1,33.7,No
17.7,23.2,48,22,28,76,65,1018.5,1013.1,22.4,30.9,Yes
12.4,25.8,29,9,13,86,61,1030.6,1029,20.1,31.2,No
16.8,19.3,25,12,9,108,63,1028.4,1029.2,14.6,23.9,No
20.2,21.1,49,14,15,87,97,1006.5,1006.4,24.7,23.9,Yes
32.2,35.3,45,14,22,92,64,1025.6,1025.6,35.1,43,Yes
16.2,24.2,42,13,18,91,80,1026.2,1025.3,21.8,29,Yes
10.7,21.9,35,5,25,101,65,1036.4,1029.3,22.6,34.2,Yes
17.7,29.9,28,11,20,105,50,1032.8,1027,25.4,36.5,No
26.6,38.4,43,17,20,54,28,1022.6,1015,38,50.1,No
20.4,28.3,27,10,11,89,58,1030.5,1024,20.3,33.3,No
25.7,19.2,44,21,30,98,75,1026.9,1023.8,19.7,31.9,Yes
26.9,23.6,114,34,31,82,103,1003.3,996,32.4,34.8,Yes
21.6,22.1,43,6,15,106,109,1013.6,1008.9,28,26.7,Yes
25.6,26.3,32,17,17,102,105,1026.5,1026.7,31.7,33.8,Yes
29.5,32.3,42,10,19,71,43,1013.9,1015.9,38.2,36.6,Yes
21.5,21.1,55,11,38,106,67,1028.1,1022.5,25,27,Yes
32,38.8,79,22,37,58,58,1021.1,1023.1,35.8,37.5,Yes
25.7,19.2,44,21,30,98,75,1026.9,1023.8,19.7,31.9,Yes
24.2,20.7,41,5,26,92,71,1025,1020.3,27,32.2,Yes
30.9,28.2,47,17,36,103,100,1023.6,1018.6,24.7,27.1,Yes
30.1,39.4,25,13,14,60,35,1027.4,1022.1,32.1,47.9,No
31.5,35.9,70,34,29,82,65,1017.6,1010.4,43.8,40.5,Yes
18.8,27,28,6,19,85,104,1022.5,1025.2,23.9,25.8,Yes
29.3,33.5,40,12,19,74,63,1028.5,1024.5,32.2,40.8,No
20.6,24.8,44,12,22,79,49,1019.7,1026.3,29.7,36.4,No
29.6,37.3,37,21,19,61,26,1027.8,1018.9,35.6,45.6,No
33.2,33.9,57,18,35,68,54,1012.9,1013,35,38.8,Yes
27,24.7,40,15,24,110,67,1025.5,1021.8,23.2,35.5,No
23,24.9,38,5,22,94,54,1030.8,1025.4,26.9,27.5,No
29.8,33.9,66,26,25,56,59,1018.7,1008.3,35.1,41.9,Yes
31.3,26.9,45,27,29,79,72,1029.1,1027.3,31.1,30.7,No
28.4,31.9,37,8,17,81,41,1023.4,1025.7,34.6,35.2,No
33.4,38,41,26,25,50,37,1022.4,1019.7,40.9,41.6,No
32.8,26.4,54,26,21,95,96,1009.6,1015.9,31.5,32.4,Yes
25.3,21.1,31,17,13,106,92,1018.4,1018.2,24.6,25.6,Yes
29.4,22.3,63,29,32,93,79,1008.2,1010.4,27.8,34.9,Yes
16,24.1,22,10,17,89,54,1030.9,1030.8,19,24.6,No
31.7,39.9,38,12,28,79,50,1021.2,1025.1,36.4,42,No
30.2,36.9,40,12,25,76,61,1021.7,1018.6,38,40.6,Yes
21.8,18.8,72,40,40,90,69,1012.8,1013.8,19,22.4,Yes
28,30.2,37,9,14,87,47,1027.5,1021.2,30.3,38.9,No
